DateTime,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,Date
2016-03-26T05:00:04Z,35.9301,-96.7435,5,2.2,mb_lg,NA,75,0.032,0.54,us,us20005cjm,2016-06-10T23:32:51Z,"6km SSE of Cushing, Oklahoma",earthquake,1,1.6,0.255,4,reviewed,us,us,2016-03-26
2016-03-26T16:07:26Z,36.8787,-98.0113,5,3,ml,NA,88,NA,0.39,us,us20005ckv,2016-06-10T23:32:51Z,"26km WNW of Medford, Oklahoma",earthquake,1.6,7.2,NA,NA,reviewed,tul,tul,2016-03-26
2016-03-26T17:51:27Z,36.4627,-98.7543,5.76,1.9,ml,NA,73,0.018,0.27,us,us20005cn1,2016-06-10T23:32:51Z,"32km NW of Fairview, Oklahoma",earthquake,0.8,2,0.077,22,reviewed,us,us,2016-03-26
2016-03-26T19:49:51Z,36.92,-97.3553,6.852,2.9,ml,NA,75,NA,0.27,us,us20005clm,2016-06-10T23:32:51Z,"14km NNW of Blackwell, Oklahoma",earthquake,1.6,4.9,NA,NA,reviewed,tul,tul,2016-03-26
2016-03-26T20:09:39Z,36.4658,-98.7551,4.83,2,ml,NA,73,0.016,0.16,us,us20005cn0,2016-06-10T23:32:51Z,"32km NW of Fairview, Oklahoma",earthquake,1,2.1,0.081,20,reviewed,us,us,2016-03-26
2016-03-27T00:52:59Z,36.4659,-98.7487,6.19,1.1,ml,NA,72,0.013,0.18,us,us20005cmz,2016-06-10T23:32:52Z,"32km NW of Fairview, Oklahoma",earthquake,1,2.9,0.091,16,reviewed,us,us,2016-03-27
2016-03-27T00:55:01Z,36.469,-98.752,6.575,2.6,ml,NA,73,NA,0.21,us,us20005cmf,2016-06-10T23:32:52Z,"33km NW of Fairview, Oklahoma",earthquake,1,1.8,NA,NA,reviewed,tul,tul,2016-03-27
2016-03-27T00:56:27Z,36.4653,-98.761,7.28,1.6,ml,NA,75,0.019,0.19,us,us20005cmg,2016-06-10T23:32:52Z,"33km NW of Fairview, Oklahoma",earthquake,0.9,1.9,0.094,15,reviewed,us,us,2016-03-27
2016-03-27T00:57:43Z,36.467,-98.7543,6.782,2.7,ml,NA,73,NA,0.43,us,us20005cmh,2016-06-10T23:32:52Z,"33km NW of Fairview, Oklahoma",earthquake,2.4,4.3,NA,NA,reviewed,tul,tul,2016-03-27
2016-03-27T01:05:15Z,36.4646,-98.748,5,1.5,ml,NA,71,0.014,0.29,us,us20005cmj,2016-06-10T23:32:52Z,"32km NW of Fairview, Oklahoma",earthquake,0.9,1.7,0.097,14,reviewed,us,us,2016-03-27
2016-03-27T02:54:01Z,36.4639,-98.7545,4.52,1.9,ml,NA,73,0.017,0.09,us,us20005cru,2016-06-10T23:32:52Z,"32km NW of Fairview, Oklahoma",earthquake,1.2,3.7,0.085,18,reviewed,us,us,2016-03-27
2016-03-27T06:01:47Z,36.5995,-97.8331,7.205,3.3,mwr,NA,52,NA,0.58,us,us20005cnc,2016-06-10T23:32:52Z,"22km N of Enid, Oklahoma",earthquake,1.5,6.5,0.035,77,reviewed,tul,us,2016-03-27
2016-03-27T06:09:23Z,36.5987,-97.8359,7.264,3.3,ml,NA,52,NA,0.63,us,us20005cnh,2016-06-10T23:32:52Z,"22km N of Enid, Oklahoma",earthquake,0.9,6.2,NA,NA,reviewed,tul,tul,2016-03-27
2016-03-27T07:19:53Z,36.9252,-97.3467,6.962,3,ml,NA,126,NA,0.81,us,us20005cns,2016-06-10T23:32:52Z,"14km NNW of Blackwell, Oklahoma",earthquake,1.5,4.6,NA,NA,reviewed,tul,tul,2016-03-27
2016-03-27T08:06:05Z,36.4462,-98.7729,5.41,1.9,ml,NA,104,0.025,0.11,us,us20005crr,2016-06-10T23:32:52Z,"32km NW of Fairview, Oklahoma",earthquake,2.2,3,0.081,20,reviewed,us,us,2016-03-27
2016-03-27T08:16:29Z,36.4451,-98.7727,5.38,1.5,ml,NA,105,0.024,0.29,us,us20005crq,2016-06-10T23:32:52Z,"32km NW of Fairview, Oklahoma",earthquake,1.9,3.2,0.085,18,reviewed,us,us,2016-03-27
2016-03-27T08:25:14Z,36.2879,-97.489,5.743,2.5,ml,NA,48,NA,0.16,us,us20005cp3,2016-06-10T23:32:52Z,"18km W of Perry, Oklahoma",earthquake,1.1,4.2,NA,NA,reviewed,tul,tul,2016-03-27
2016-03-27T10:00:46Z,36.461,-98.7557,5.23,1.5,ml,NA,73,0.02,0.36,us,us20005crn,2016-06-10T23:32:52Z,"32km NW of Fairview, Oklahoma",earthquake,2.1,7.2,0.088,17,reviewed,us,us,2016-03-27
2016-03-27T15:24:11Z,36.4475,-98.7744,5.1,1.4,ml,NA,103,0.027,0.28,us,us20005csw,2016-06-10T23:32:52Z,"33km NW of Fairview, Oklahoma",earthquake,1.9,3.2,0.081,20,reviewed,us,us,2016-03-27
2016-03-27T21:50:07Z,36.4289,-97.357,7.114,2.5,ml,NA,64,NA,0.28,us,us20005cs6,2016-06-10T23:32:53Z,"16km NNW of Perry, Oklahoma",earthquake,0.8,7.2,NA,NA,reviewed,tul,tul,2016-03-27
2016-03-27T23:28:22Z,36.6241,-97.6878,6.854,3.2,ml,NA,63,NA,0.62,us,us20005csv,2016-06-10T23:32:53Z,"20km SSE of Medford, Oklahoma",earthquake,1.9,6.8,NA,NA,reviewed,tul,tul,2016-03-27
2016-03-28T05:01:59Z,36.6986,-98.3665,6.126,2.5,ml,NA,125,NA,0.69,us,us20005cuj,2016-06-10T23:32:54Z,"6km S of Cherokee, Oklahoma",earthquake,0.9,6.8,NA,NA,reviewed,tul,tul,2016-03-28
2016-03-28T10:30:08Z,36.4459,-98.7745,5.24,0.9,ml,NA,104,0.026,0.1,us,us20005d5f,2016-06-10T23:32:54Z,"32km NW of Fairview, Oklahoma",earthquake,1,5,0.083,19,reviewed,us,us,2016-03-28
2016-03-28T17:13:04Z,36.5241,-98.5785,6.14,2.1,mb_lg,NA,115,0.046,0.4,us,us20005cwy,2016-06-10T23:32:55Z,"27km W of Helena, Oklahoma",earthquake,0.9,2.7,0.255,9,reviewed,us,us,2016-03-28
2016-03-28T17:35:53Z,36.2899,-97.1629,4.932,2.5,ml,NA,58,NA,0.75,us,us20005cx8,2016-06-10T23:32:55Z,"11km E of Perry, Oklahoma",earthquake,1.8,7.1,NA,NA,reviewed,tul,tul,2016-03-28
2016-03-28T20:46:05Z,36.427,-97.36,7.439,2.9,ml,NA,63,NA,0.42,us,us20005cyj,2016-06-10T23:32:55Z,"16km NNW of Perry, Oklahoma",earthquake,1.1,5.1,NA,NA,reviewed,tul,tul,2016-03-28
2016-03-28T21:01:51Z,36.4525,-98.7707,6.17,1.1,ml,NA,91,0.027,0.24,us,us20005da2,2016-06-10T23:32:55Z,"33km NW of Fairview, Oklahoma",earthquake,1.8,3.1,0.085,18,reviewed,us,us,2016-03-28
2016-03-28T21:04:25Z,36.8134,-97.8665,5.002,2.5,ml,NA,61,NA,0.65,us,us20005fh1,2016-06-10T23:32:55Z,"11km W of Medford, Oklahoma",earthquake,1.2,2.9,NA,NA,reviewed,tul,tul,2016-03-28
2016-03-29T03:35:02Z,36.4424,-97.726,4.712,2.9,ml,NA,83,NA,0.36,us,us20005d3l,2016-06-10T23:32:55Z,"14km ENE of Enid, Oklahoma",earthquake,1.2,7.7,NA,NA,reviewed,tul,tul,2016-03-29
2016-03-29T04:53:01Z,35.99,-97.5773,5.183,4.2,mwr,NA,70,NA,0.53,us,us20005d3n,2017-10-11T21:23:07Z,"4km NNE of Crescent, Oklahoma",earthquake,1,6.6,0.031,102,reviewed,tul,us,2016-03-29
2016-03-29T06:12:25Z,36.2917,-98.5106,7.419,2.9,ml,NA,121,NA,0.34,us,us20005d3w,2016-06-10T23:32:56Z,"3km NW of Fairview, Oklahoma",earthquake,1.1,4.1,NA,NA,reviewed,tul,tul,2016-03-29
2016-03-29T07:14:43Z,36.4433,-98.7809,5.05,1.6,ml,NA,105,0.03,0.1,us,us20005d9y,2016-06-10T23:32:56Z,"33km NW of Fairview, Oklahoma",earthquake,1.1,2.3,0.077,22,reviewed,us,us,2016-03-29
2016-03-29T10:19:44Z,35.9888,-97.5725,5.556,3.6,mwr,NA,70,NA,0.94,us,us20005d4q,2016-06-10T23:32:56Z,"4km NNE of Crescent, Oklahoma",earthquake,1.8,6.1,0.068,21,reviewed,tul,us,2016-03-29
2016-03-29T11:10:55Z,36.4655,-98.7456,5.89,1.4,ml,NA,71,0.013,0.11,us,us20005d9p,2016-06-10T23:32:56Z,"32km NW of Fairview, Oklahoma",earthquake,1.5,6.7,0.088,17,reviewed,us,us,2016-03-29
2016-03-29T15:47:40Z,36.9239,-97.357,7.196,2.6,ml,NA,126,NA,0.5,us,us20005d5q,2016-06-10T23:32:56Z,"14km NNW of Blackwell, Oklahoma",earthquake,1.6,5.6,NA,NA,reviewed,tul,tul,2016-03-29
2016-03-29T16:54:17Z,36.0248,-97.5154,5.588,2.8,ml,NA,95,NA,0.62,us,us20005d61,2016-06-10T23:32:56Z,"10km NE of Crescent, Oklahoma",earthquake,1.6,7.1,NA,NA,reviewed,tul,tul,2016-03-29
2016-03-29T16:54:19Z,36.4555,-98.7693,4.01,1.9,ml,NA,85,0.029,0.11,us,us20005d9m,2016-06-10T23:32:56Z,"33km NW of Fairview, Oklahoma",earthquake,1.8,5.6,0.088,17,reviewed,us,us,2016-03-29
2016-03-29T17:15:15Z,36.4534,-98.7707,4.23,1.4,ml,NA,90,0.028,0.15,us,us20005d9l,2016-06-10T23:32:56Z,"33km NW of Fairview, Oklahoma",earthquake,1.7,3.8,0.081,20,reviewed,us,us,2016-03-29
2016-03-29T18:12:17Z,36.4427,-97.7255,5.975,2.7,ml,NA,58,NA,0.68,us,us20005d6q,2016-06-10T23:32:56Z,"14km ENE of Enid, Oklahoma",earthquake,1.6,6.4,NA,NA,reviewed,tul,tul,2016-03-29
2016-03-29T19:56:34Z,36.0883,-97.0091,5.617,2.8,ml,NA,48,NA,0.65,us,us20005d7d,2016-06-10T23:32:57Z,"5km SE of Stillwater, Oklahoma",earthquake,0.9,3.4,NA,NA,reviewed,tul,tul,2016-03-29
2016-03-29T21:12:46Z,36.4437,-98.6976,4.84,3.3,mwr,NA,23,0.04,0.51,us,us20005d8d,2016-06-10T23:32:57Z,"27km NW of Fairview, Oklahoma",earthquake,1.5,6.6,NA,6,reviewed,us,slm,2016-03-29
2016-03-29T21:19:38Z,36.4481,-98.7696,6,1.9,ml,NA,101,0.024,0.14,us,us20005d8g,2016-06-10T23:32:57Z,"32km NW of Fairview, Oklahoma",earthquake,1.2,2,0.081,20,reviewed,us,us,2016-03-29
2016-03-29T21:36:58Z,36.4572,-98.7697,3.31,1.5,ml,NA,82,0.03,0.18,us,us20005d9q,2016-06-10T23:32:57Z,"33km NW of Fairview, Oklahoma",earthquake,1.9,7.6,0.085,18,reviewed,us,us,2016-03-29
2016-03-29T22:05:49Z,36.4704,-98.7501,6.963,3.3,mwr,NA,72,NA,0.4,us,us20005d8x,2016-06-10T23:32:57Z,"32km NW of Fairview, Oklahoma",earthquake,3.7,5.3,NA,6,reviewed,tul,slm,2016-03-29
2016-03-29T22:08:54Z,36.4508,-98.7675,5.31,1.8,ml,NA,93,0.024,0.09,us,us20005d9s,2016-06-10T23:32:57Z,"32km NW of Fairview, Oklahoma",earthquake,2.2,5.3,0.081,20,reviewed,us,us,2016-03-29
2016-03-29T22:25:49Z,36.4631,-98.7523,6.966,2.5,ml,NA,141,NA,0.25,us,us200060j9,2016-06-10T23:32:57Z,"32km NW of Fairview, Oklahoma",earthquake,2.1,2,NA,NA,reviewed,tul,tul,2016-03-29
2016-03-29T23:55:45Z,36.4694,-98.7386,4.72,1.4,ml,NA,70,0.009,0.34,us,us20005d9t,2016-06-10T23:32:57Z,"32km NW of Fairview, Oklahoma",earthquake,1.2,2.2,0.085,18,reviewed,us,us,2016-03-29
2016-03-30T08:13:18Z,36.8118,-97.8002,6.29,2.8,ml,NA,41,NA,0.42,us,us20005dcl,2016-06-10T23:32:58Z,"5km W of Medford, Oklahoma",earthquake,1.5,2.4,NA,NA,reviewed,tul,tul,2016-03-30
2016-03-30T15:03:29Z,36.4268,-97.3549,5.309,2.5,ml,NA,58,NA,0.18,us,us20005e0a,2016-06-10T23:32:58Z,"16km NNW of Perry, Oklahoma",earthquake,0.9,3.2,NA,NA,reviewed,tul,tul,2016-03-30
2016-03-30T15:57:25Z,36.4684,-98.7495,6.687,3.2,ml,NA,72,NA,0.49,us,us20005fh0,2016-06-10T23:32:58Z,"32km NW of Fairview, Oklahoma",earthquake,1.1,2.2,NA,NA,reviewed,tul,tul,2016-03-30
2016-03-30T15:57:36Z,36.6245,-97.6879,6.982,3.4,mwr,NA,47,NA,0.39,us,us20005df9,2016-06-10T23:32:58Z,"20km SSE of Medford, Oklahoma",earthquake,1.6,6,0.057,30,reviewed,tul,us,2016-03-30
2016-03-31T07:13:53Z,36.5246,-98.9815,4.954,2.6,ml,NA,180,NA,0.39,us,us20005dlw,2016-06-10T23:32:59Z,"22km ENE of Mooreland, Oklahoma",earthquake,3.8,6.9,NA,NA,reviewed,tul,tul,2016-03-31
2016-03-31T13:01:35Z,36.2953,-98.5105,7.365,2.6,ml,NA,94,NA,0.28,us,us20005dn7,2016-06-10T23:32:59Z,"4km NW of Fairview, Oklahoma",earthquake,2,1.7,NA,NA,reviewed,tul,tul,2016-03-31
2016-03-31T21:19:41Z,35.7142,-97.1527,4.758,3,ml,NA,47,NA,0.62,us,us20005dqz,2016-06-10T23:33:00Z,"6km NNE of Luther, Oklahoma",earthquake,2.1,6.4,NA,NA,reviewed,tul,tul,2016-03-31
2016-03-31T21:20:17Z,35.7248,-97.1609,4.28,2.7,mb_lg,NA,103,0.074,0.53,us,us20005dsl,2016-06-10T23:33:00Z,"7km NNE of Luther, Oklahoma",earthquake,1.4,7,0.142,13,reviewed,us,us,2016-03-31
2016-03-31T21:21:23Z,35.7198,-97.1499,4.117,3.2,mwr,NA,47,NA,0.72,us,us20005dr0,2016-06-10T23:33:00Z,"7km NNE of Luther, Oklahoma",earthquake,0.9,4.6,NA,13,reviewed,tul,slm,2016-03-31
2016-03-31T21:24:00Z,35.7164,-97.1542,5.272,2.8,ml,NA,74,NA,0.64,us,us20005dty,2016-06-10T23:33:00Z,"7km NNE of Luther, Oklahoma",earthquake,0.9,4.3,NA,NA,reviewed,tul,tul,2016-03-31
2016-03-31T21:31:29Z,35.7193,-97.1491,5.918,3.2,mwr,NA,32,NA,0.56,us,us20005dr6,2016-09-07T13:26:47Z,"7km NNE of Luther, Oklahoma",earthquake,1.7,5.5,NA,12,reviewed,tul,slm,2016-03-31
2016-04-01T12:19:49Z,36.701,-98.2433,5.297,2.9,ml,NA,68,NA,0.71,us,us20005dwn,2016-06-17T21:44:50Z,"11km ESE of Cherokee, Oklahoma",earthquake,1,5.4,NA,NA,reviewed,tul,tul,2016-04-01
2016-04-01T16:53:23Z,35.9378,-96.7535,4.482,2.8,ml,NA,56,NA,0.55,us,us20005dz2,2016-06-17T21:44:52Z,"5km SSE of Cushing, Oklahoma",earthquake,1.4,2.7,NA,NA,reviewed,tul,tul,2016-04-01
2016-04-01T17:59:31Z,35.948,-96.7343,9.94,2.7,mb_lg,NA,48,0.044,0.76,us,us20005dz7,2016-06-17T21:44:52Z,"5km SE of Cushing, Oklahoma",earthquake,1.3,2.6,0.18,8,reviewed,us,us,2016-04-01
2016-04-01T18:10:37Z,35.8094,-97.4213,6.215,2.6,ml,NA,50,NA,0.94,us,us20005dzb,2016-06-17T21:44:52Z,"7km S of Guthrie, Oklahoma",earthquake,1.2,4.8,NA,NA,reviewed,tul,tul,2016-04-01
2016-04-01T19:40:21Z,36.2769,-96.9415,6.468,2.8,ml,NA,65,NA,0.69,us,us20005zud,2016-06-17T21:44:53Z,"14km WSW of Pawnee, Oklahoma",earthquake,1.2,5.2,NA,NA,reviewed,tul,tul,2016-04-01
2016-04-02T02:23:34Z,36.5241,-97.883,6.562,2.5,ml,NA,86,NA,0.57,us,us20005e24,2016-06-17T21:44:55Z,"14km N of Enid, Oklahoma",earthquake,1.5,3.7,NA,NA,reviewed,tul,tul,2016-04-02
2016-04-02T07:35:29Z,36.4571,-98.7708,4.05,1.3,ml,NA,83,0.031,0.18,us,us20005fr5,2016-06-17T21:44:59Z,"33km NW of Fairview, Oklahoma",earthquake,2.3,4.5,0.077,22,reviewed,us,us,2016-04-02
2016-04-02T14:52:42Z,36.4693,-98.7322,1.52,1.5,ml,NA,80,0.012,0.26,us,us20005fr2,2016-06-17T21:45:06Z,"31km NW of Fairview, Oklahoma",earthquake,2,9.6,0.081,20,reviewed,us,us,2016-04-02
2016-04-02T19:35:06Z,36.4446,-98.7789,1.76,1.4,ml,NA,104,0.029,0.39,us,us20005fqz,2016-06-17T21:45:09Z,"33km NW of Fairview, Oklahoma",earthquake,1.7,6.7,0.083,19,reviewed,us,us,2016-04-02
2016-04-02T21:19:26Z,36.043,-97.0097,6.008,3,ml,NA,43,NA,0.51,us,us20005e6i,2016-06-17T21:45:10Z,"7km NNE of Perkins, Oklahoma",earthquake,1.8,0.9,NA,NA,reviewed,tul,tul,2016-04-02
2016-04-02T21:20:01Z,35.6735,-97.3894,6.458,3.1,ml,NA,50,NA,0.23,us,us20005e6n,2016-06-17T21:45:10Z,"8km ENE of Edmond, Oklahoma",earthquake,0.8,2.9,NA,NA,reviewed,tul,tul,2016-04-02
2016-04-03T00:59:36Z,35.7218,-97.1498,5.589,3.3,ml,NA,76,NA,0.29,us,us20005e7e,2016-06-17T21:45:12Z,"7km NNE of Luther, Oklahoma",earthquake,1.8,5.6,NA,NA,reviewed,tul,tul,2016-04-03
2016-04-03T01:07:36Z,35.719,-97.1509,5.549,3.2,ml,NA,47,NA,0.72,us,us20005e7j,2016-06-17T21:45:12Z,"7km NNE of Luther, Oklahoma",earthquake,3,7.5,NA,NA,reviewed,tul,tul,2016-04-03
2016-04-03T04:04:33Z,35.6715,-94.9622,5,2.7,ml,NA,74,0.497,0.4,us,us20005e80,2016-06-17T21:45:13Z,"19km N of Vian, Oklahoma",earthquake,3.7,2,NA,NA,reviewed,us,tul,2016-04-03
2016-04-03T05:59:33Z,36.4514,-98.7784,4.04,2,ml,NA,78,0.031,0.28,us,us20005e8j,2016-06-17T21:45:14Z,"33km NW of Fairview, Oklahoma",earthquake,1.1,2.6,0.081,20,reviewed,us,us,2016-04-03
2016-04-03T07:59:02Z,36.4707,-98.7484,5,2,ml,NA,72,0.009,0.39,us,us20005fmg,2016-06-17T21:45:14Z,"32km NW of Fairview, Oklahoma",earthquake,1.4,5.2,0.081,20,reviewed,us,us,2016-04-03
2016-04-03T08:30:01Z,36.511,-98.707,6.12,2.7,ml,NA,56,NA,0.29,us,us20005e8u,2016-06-17T21:45:15Z,"32km S of Alva, Oklahoma",earthquake,1.3,2.1,NA,NA,reviewed,tul,tul,2016-04-03
2016-04-03T16:32:48Z,35.9883,-96.7934,5.103,2.9,ml,NA,51,NA,0.5,us,us20005ebg,2016-06-17T21:45:18Z,"2km W of Cushing, Oklahoma",earthquake,1.4,3.3,NA,NA,reviewed,tul,tul,2016-04-03
2016-04-03T16:36:55Z,35.9873,-96.7953,5.216,2.9,ml,NA,50,NA,0.5,us,us20005ebj,2016-06-17T21:45:18Z,"2km W of Cushing, Oklahoma",earthquake,2,4,NA,NA,reviewed,tul,tul,2016-04-03
2016-04-03T17:56:41Z,35.9878,-96.7978,5,2.9,ml,NA,50,NA,0.56,us,us20005ec3,2016-06-17T21:45:19Z,"2km W of Cushing, Oklahoma",earthquake,1.5,2.4,NA,NA,reviewed,tul,tul,2016-04-03
2016-04-03T20:16:57Z,36.275,-97.3736,6.902,2.5,ml,NA,45,NA,0.44,us,us20005ect,2016-06-17T21:45:20Z,"7km WSW of Perry, Oklahoma",earthquake,1.5,7,NA,NA,reviewed,tul,tul,2016-04-03
2016-04-04T04:30:14Z,35.9389,-96.7447,1.48,2.3,ml,NA,60,0.027,0.22,us,us20005eem,2016-06-17T21:45:23Z,"5km SSE of Cushing, Oklahoma",earthquake,1.3,1.2,0.064,32,reviewed,us,us,2016-04-04
2016-04-04T10:44:37Z,36.8138,-97.6252,5.808,2.6,ml,NA,52,NA,0.77,us,us20005efl,2016-06-17T21:45:25Z,"9km E of Medford, Oklahoma",earthquake,1.2,5.9,NA,NA,reviewed,tul,tul,2016-04-04
2016-04-04T13:07:09Z,36.7285,-98.1566,6.35,3.3,ml,NA,68,NA,0.45,us,us20005egi,2016-06-17T21:45:27Z,"18km E of Cherokee, Oklahoma",earthquake,1.7,7.2,NA,NA,reviewed,tul,tul,2016-04-04
2016-04-04T15:24:32Z,36.2917,-97.0724,5.527,3,ml,NA,58,NA,0.47,us,us20005ehg,2016-06-17T21:45:28Z,"19km N of Stillwater, Oklahoma",earthquake,1.4,6.8,NA,NA,reviewed,tul,tul,2016-04-04
2016-04-04T18:48:09Z,35.8425,-97.2373,6.311,2.7,ml,NA,39,NA,0.61,us,us20005ej4,2016-06-17T21:45:29Z,"11km S of Langston, Oklahoma",earthquake,1.3,6.7,NA,NA,reviewed,tul,tul,2016-04-04
2016-04-05T00:31:46Z,36.3508,-97.3697,3.896,2.9,ml,NA,44,NA,0.69,us,us20005fh8,2016-06-17T21:45:31Z,"9km NW of Perry, Oklahoma",earthquake,1.4,7.1,NA,NA,reviewed,tul,tul,2016-04-05
2016-04-05T00:35:58Z,36.4749,-98.7465,7.509,2.6,ml,NA,72,NA,0.62,us,us20005fh9,2016-06-17T21:45:31Z,"33km NW of Fairview, Oklahoma",earthquake,1.5,2.3,NA,NA,reviewed,tul,tul,2016-04-05
2016-04-05T07:12:40Z,36.6224,-98.2165,6.409,2.6,ml,NA,76,NA,0.58,us,us20005fj5,2016-06-17T21:45:34Z,"9km NNE of Helena, Oklahoma",earthquake,1.5,7.5,NA,NA,reviewed,tul,tul,2016-04-05
2016-04-05T18:26:19Z,36.3483,-97.3808,6.412,2.4,ml,NA,58,NA,0.57,us,us20005fn0,2016-06-17T21:45:39Z,"10km NW of Perry, Oklahoma",earthquake,0.8,7.6,NA,NA,reviewed,tul,tul,2016-04-05
2016-04-05T19:12:14Z,35.9358,-96.7524,3.927,3,ml,NA,57,NA,0.56,us,us20005fn4,2016-06-17T21:45:39Z,"5km SSE of Cushing, Oklahoma",earthquake,0.9,3.6,NA,NA,reviewed,tul,tul,2016-04-05
2016-04-06T00:53:16Z,36.7147,-98.6435,7.069,2.8,ml,NA,87,NA,0.2,us,us20005fqc,2016-06-17T21:45:41Z,"10km SSE of Alva, Oklahoma",earthquake,1,4.3,NA,NA,reviewed,tul,tul,2016-04-06
2016-04-06T03:08:34Z,35.8736,-97.3529,8.23,2.5,mb_lg,NA,53,0.113,0.17,us,us20005frl,2016-06-17T21:45:42Z,"6km E of Guthrie, Oklahoma",earthquake,1,4.4,0.193,7,reviewed,us,us,2016-04-06
2016-04-06T15:00:49Z,36.4947,-98.7051,2.84,1.5,ml,NA,132,0.027,0.54,us,us20005fv6,2016-06-17T21:45:47Z,"32km NW of Fairview, Oklahoma",earthquake,1.1,3.3,0.083,19,reviewed,us,us,2016-04-06
2016-04-06T15:37:48Z,36.4979,-98.7237,5.47,2.2,mb_lg,NA,59,0.019,0.29,us,us20005fvd,2016-06-17T21:45:48Z,"33km NW of Fairview, Oklahoma",earthquake,1.2,1.9,0.154,11,reviewed,us,us,2016-04-06
2016-04-06T17:33:14Z,36.7193,-98.7402,3.718,2.6,ml,NA,98,NA,0.63,us,us20005fvw,2016-06-17T21:45:48Z,"11km SW of Alva, Oklahoma",earthquake,1.4,5.3,NA,NA,reviewed,tul,tul,2016-04-06
2016-04-06T22:55:55Z,35.664,-97.1665,4.663,2.9,ml,NA,48,NA,0.35,us,us20005fxs,2016-06-17T21:45:50Z,"2km E of Luther, Oklahoma",earthquake,1.4,5.8,NA,NA,reviewed,tul,tul,2016-04-06
2016-04-06T23:02:03Z,36.2925,-97.0736,4.61,2.9,ml,NA,58,NA,0.66,us,us20005fxz,2016-06-17T21:45:50Z,"19km N of Stillwater, Oklahoma",earthquake,1.7,7.4,NA,NA,reviewed,tul,tul,2016-04-06
2016-04-06T23:24:57Z,36.2133,-97.5636,6.214,3.4,mwr,NA,45,NA,0.28,us,us20005fy8,2016-06-17T21:45:50Z,"26km WSW of Perry, Oklahoma",earthquake,1.6,7.2,NA,15,reviewed,tul,slm,2016-04-06
2016-04-07T03:56:52Z,36.5128,-97.8754,3.84,2.5,mb_lg,NA,42,0.087,0.29,us,us20005fzy,2016-06-17T21:45:52Z,"13km N of Enid, Oklahoma",earthquake,1,7.5,0.147,12,reviewed,us,us,2016-04-07
2016-04-07T05:58:56Z,35.6619,-97.1692,5.088,3.3,ml,NA,33,NA,0.48,us,us20005g0y,2016-06-17T21:45:52Z,"2km E of Luther, Oklahoma",earthquake,4.1,7.6,NA,NA,reviewed,tul,tul,2016-04-07
2016-04-07T07:36:24Z,35.6608,-97.1681,5,3.1,ml,NA,48,NA,0.4,us,us20005g1a,2016-06-17T21:45:52Z,"2km E of Luther, Oklahoma",earthquake,2.3,7,NA,NA,reviewed,tul,tul,2016-04-07
2016-04-07T07:37:53Z,35.662,-97.1735,5.297,3.6,ml,NA,37,NA,0.33,us,us20005g1b,2016-06-17T21:45:52Z,"2km E of Luther, Oklahoma",earthquake,2.2,7.4,NA,NA,reviewed,tul,tul,2016-04-07
2016-04-07T08:29:32Z,36.4225,-98.1706,7.556,3.7,ml,NA,53,NA,0.46,us,us20005g1k,2016-06-17T21:45:53Z,"16km SSE of Helena, Oklahoma",earthquake,1.8,7.4,NA,NA,reviewed,tul,tul,2016-04-07
2016-04-07T14:54:50Z,36.6213,-97.6896,6.545,2.8,ml,NA,46,NA,0.5,us,us20005g4t,2016-06-17T21:45:55Z,"20km S of Medford, Oklahoma",earthquake,1.5,7.4,NA,NA,reviewed,tul,tul,2016-04-07
2016-04-07T17:14:43Z,36.6038,-97.7182,8.7,2.5,ml,NA,43,NA,0.46,us,us200062nz,2016-06-17T21:45:56Z,"22km S of Medford, Oklahoma",earthquake,1.2,5.2,NA,NA,reviewed,tul,tul,2016-04-07
2016-04-07T18:17:53Z,36.4749,-98.7444,4.23,2.4,mb_lg,NA,71,0.003,0.31,us,us20005g6l,2016-06-17T21:45:56Z,"32km NW of Fairview, Oklahoma",earthquake,1.2,3.9,0.51,1,reviewed,us,us,2016-04-07
2016-04-07T18:51:26Z,36.4203,-98.1677,7.284,3.1,ml,NA,59,NA,0.44,us,us20005g6s,2016-06-17T21:45:57Z,"16km SSE of Helena, Oklahoma",earthquake,1.3,3.8,NA,NA,reviewed,tul,tul,2016-04-07
2016-04-07T21:06:25Z,36.2124,-97.5716,5,3.3,mwr,NA,19,0.128,0.51,us,us20005g7i,2016-06-17T21:45:57Z,"26km WSW of Perry, Oklahoma",earthquake,1.3,2,NA,9,reviewed,us,slm,2016-04-07
2016-04-07T22:27:30Z,35.6619,-97.1741,6.106,4.2,ml,NA,37,NA,0.61,us,us20005g8q,2016-06-17T21:45:58Z,"1km E of Luther, Oklahoma",earthquake,4.1,5.5,NA,NA,reviewed,tul,tul,2016-04-07
2016-04-07T23:59:53Z,35.662,-97.1713,5.279,2.9,ml,NA,37,NA,0.72,us,us20005g91,2016-06-17T21:45:58Z,"2km E of Luther, Oklahoma",earthquake,0.9,3.6,NA,NA,reviewed,tul,tul,2016-04-07
2016-04-08T03:43:49Z,35.6573,-97.1779,5,2.7,ml,NA,58,NA,0.46,us,us20005g9z,2016-06-21T01:14:02Z,"1km ESE of Luther, Oklahoma",earthquake,1.7,0.9,NA,NA,reviewed,tul,tul,2016-04-08
